order_id,order_date,product_id,market_id,customer_id,quantity_units,fob_price_usd_per_unit,discount_pct,net_fob_price_usd,total_fob_value_usd,exchange_rate_on_date,total_fob_value_inr,cogs_inr_per_unit,total_cogs_inr,gross_profit_inr,gross_margin_pct,payment_terms_days,payment_due_date,payment_received_date,payment_delay_days,payment_status,order_channel,order_status,incoterm,fiscal_year,quarter,month_num,month_name,week_num,is_repeat_order,days_since_last_order
1540,09-10-2022,P038,M05,C0223,198,25,15,21.25,4207.5,54.3,228467.25,492.8,97574.4,130892.85,57.29,30,08-11-2022,25-11-2022,17,Overdue,Etsy,Shipped,CIF,2022,Q4,10,October,40,Y,159
1541,30-03-2022,P009,M03,C0243,111,19,7,17.67,1961.37,105.2,206336.12,380.8,42268.8,164067.32,79.51,60,29-05-2022,18-06-2022,20,Overdue,Amazon,Delivered,CIF,2022,Q1,3,March,13,N,77
1542,24-01-2022,P004,M04,C0204,50,18,2,17.64,882,61.8,54507.6,358.4,17920,36587.6,67.12,60,25-03-2022,20-04-2022,26,Overdue,Etsy,Shipped,CIF,2022,Q1,1,January,4,Y,21
1543,18-10-2022,P036,M03,C0245,147,22,0,22,3234,105.2,340216.8,425.6,62563.2,277653.6,81.61,30,17-11-2022,18-12-2022,31,Overdue,Amazon,Delivered,DDP,2022,Q4,10,October,42,Y,37
1544,16-04-2022,P014,M05,C0224,50,24,5,22.8,1140,54.3,61902,470.4,23520,38382,62,60,15-06-2022,23-07-2022,38,Overdue,Amazon,Returned,FOB,2022,Q2,4,April,15,Y,166
1545,04-01-2023,P017,M01,C0202,182,16,3,15.52,2824.64,83.5,235857.44,291.2,52998.4,182859.04,77.53,15,19-01-2023,19-01-2023,0,Paid On Time,Distributor,Delivered,FOB,2023,Q1,1,January,1,Y,158
1546,04-05-2024,P031,M17,C0047,115,21,10,18.9,2173.5,271.5,590105.25,403.2,46368,543737.25,92,60,03-07-2024,08-08-2024,36,Overdue,Etsy,Delivered,FOB,2024,Q2,5,May,18,Y,4
1547,22-02-2024,P018,M09,C0186,53,13,5,12.35,654.55,22.3,14596.46,218.4,11575.2,3021.26,20.7,60,22-04-2024,28-04-2024,6,Paid Late,Distributor,Delivered,FOB,2024,Q1,2,February,8,N,136
1548,13-11-2023,P022,M01,C0137,64,16,0,16,1024,83.5,85504,313.6,20070.4,65433.6,76.53,45,28-12-2023,31-12-2023,3,Paid Late,Wayfair,Delivered,CIF,2023,Q4,11,November,46,N,92
1549,08-08-2024,P011,M07,C0040,90,48,2,47.04,4233.6,89.7,379753.92,1030.4,92736,287017.92,75.58,30,07-09-2024,25-09-2024,18,Overdue,Etsy,Delivered,FOB,2024,Q3,8,August,32,N,116
1550,17-11-2022,P018,M04,C0117,270,13,2,12.74,3439.8,61.8,212579.64,218.4,58968,153611.64,72.26,30,17-12-2022,20-01-2023,34,Overdue,Distributor,Delivered,FOB,2022,Q4,11,November,46,Y,61
1551,13-09-2024,P032,M11,C0266,50,33,2,32.34,1617,50.2,81173.4,649.6,32480,48693.4,59.99,30,13-10-2024,07-11-2024,25,Overdue,Etsy,Delivered,CIF,2024,Q3,9,September,37,Y,0
1552,14-03-2023,P033,M06,C0239,136,24,12,21.12,2872.32,61.2,175785.98,470.4,63974.4,111811.58,63.61,30,13-04-2023,15-05-2023,32,Overdue,Trade Fair,Delivered,FOB,2023,Q1,3,March,11,N,149
1553,16-03-2023,P039,M07,C0249,266,46,10,41.4,11012.4,89.7,987812.28,918.4,244294.4,743517.88,75.27,30,15-04-2023,23-04-2023,8,Paid Late,Etsy,Returned,FOB,2023,Q1,3,March,11,N,64
1554,22-03-2023,P015,M14,C0295,115,17,2,16.66,1915.9,0.56,1072.9,324.8,37352,-36279.1,0,90,20-06-2023,22-07-2023,32,Overdue,Amazon,Delivered,FOB,2023,Q1,3,March,12,N,151
1555,24-04-2022,P013,M02,C0130,89,20,3,19.4,1726.6,22.7,39193.82,403.2,35884.8,3309.02,8.44,30,24-05-2022,24-06-2022,31,Overdue,Amazon,Delivered,FOB,2022,Q2,4,April,16,Y,92
1556,11-12-2024,P023,M03,C0264,79,27,2,26.46,2090.34,105.2,219903.77,537.6,42470.4,177433.37,80.69,90,11-03-2025,08-03-2025,-3,Paid On Time,Wayfair,Delivered,FOB,2024,Q4,12,December,50,N,49
1557,13-06-2022,P032,M06,C0110,61,33,3,32.01,1952.61,61.2,119499.73,649.6,39625.6,79874.13,66.84,60,12-08-2022,16-08-2022,4,Paid Late,Direct B2B,Shipped,CIF,2022,Q2,6,June,24,N,106
1558,08-01-2023,P015,M02,C0287,107,17,15,14.45,1546.15,22.7,35097.61,324.8,34753.6,344.01,0.98,30,07-02-2023,20-02-2023,13,Paid Late,Etsy,Delivered,FOB,2023,Q1,1,January,1,Y,155
1559,20-12-2022,P031,M17,C0166,122,21,5,19.95,2433.9,271.5,660803.85,403.2,49190.4,611613.45,92,45,03-02-2023,10-02-2023,7,Paid Late,Amazon,Delivered,CIF,2022,Q4,12,December,51,Y,179
1560,25-03-2022,P010,M02,C0042,50,38,5,36.1,1805,22.7,40973.5,761.6,38080,2893.5,7.06,15,09-04-2022,14-04-2022,5,Paid Late,Amazon,Delivered,FOB,2022,Q1,3,March,12,N,40
1561,30-06-2022,P021,M13,C0114,183,18,3,17.46,3195.18,4.5,14378.31,358.4,65587.2,-51208.89,0,60,29-08-2022,03-10-2022,35,Overdue,Etsy,Delivered,FOB,2022,Q2,6,June,26,Y,53
1562,15-02-2022,P040,M05,C0170,50,68,7,63.24,3162,54.3,171696.6,1344,67200,104496.6,60.86,30,17-03-2022,30-03-2022,13,Paid Late,Amazon,Delivered,FOB,2022,Q1,2,February,7,Y,24
1563,27-11-2022,P014,M02,C0170,58,24,2,23.52,1364.16,22.7,30966.43,470.4,27283.2,3683.23,11.89,30,27-12-2022,20-01-2023,24,Overdue,Amazon,Delivered,FOB,2022,Q4,11,November,47,Y,64
1564,24-08-2024,P019,M08,C0024,138,25,0,25,3450,89.7,309465,492.8,68006.4,241458.6,78.02,15,08-09-2024,09-09-2024,1,Paid Late,Direct B2B,Delivered,FOB,2024,Q3,8,August,34,N,78
1565,07-01-2023,P012,M06,C0019,210,22,5,20.9,4389,61.2,268606.8,425.6,89376,179230.8,66.73,30,06-02-2023,09-03-2023,31,Overdue,Etsy,Delivered,DDP,2023,Q1,1,January,1,Y,100
1566,26-05-2022,P029,M14,C0152,470,22,12,19.36,9099.2,0.56,5095.55,425.6,200032,-194936.45,0,15,10-06-2022,05-06-2022,-5,Paid On Time,Direct B2B,Delivered,FOB,2022,Q2,5,May,21,Y,18
1567,14-12-2023,P012,M18,C0030,50,22,3,21.34,1067,7.8,8322.6,425.6,21280,-12957.4,0,30,13-01-2024,09-01-2024,-4,Paid On Time,Noon,Cancelled,FOB,2023,Q4,12,December,50,Y,52
1568,29-12-2024,P033,M03,C0106,157,24,2,23.52,3692.64,105.2,388465.73,470.4,73852.8,314612.93,80.99,90,29-03-2025,01-04-2025,3,Paid Late,Etsy,Delivered,CIF,2024,Q4,12,December,52,N,37
1569,29-09-2022,P001,M07,C0140,50,15,5,14.25,712.5,89.7,63911.25,313.6,15680,48231.25,75.47,30,29-10-2022,21-11-2022,23,Overdue,Distributor,Returned,FOB,2022,Q3,9,September,39,Y,58
1570,15-11-2022,P020,M05,C0193,93,22,2,21.56,2005.08,54.3,108875.84,425.6,39580.8,69295.04,63.65,45,30-12-2022,12-01-2023,13,Paid Late,Direct B2B,Delivered,FOB,2022,Q4,11,November,46,Y,32
1571,08-12-2024,P018,M01,C0260,192,13,0,13,2496,83.5,208416,218.4,41932.8,166483.2,79.88,15,23-12-2024,15-01-2025,23,Pending,Amazon,Returned,FOB,2024,Q4,12,December,49,N,137
1572,31-07-2022,P004,M06,C0001,57,18,10,16.2,923.4,61.2,56512.08,358.4,20428.8,36083.28,63.85,30,30-08-2022,20-09-2022,21,Overdue,Etsy,Delivered,FOB,2022,Q3,7,July,30,Y,55
1573,30-07-2023,P036,M10,C0147,155,22,3,21.34,3307.7,89.7,296700.69,425.6,65968,230732.69,77.77,30,29-08-2023,20-09-2023,22,Overdue,Trade Fair,Delivered,CIF,2023,Q3,7,July,30,N,169
1574,06-10-2022,P009,M05,C0157,237,19,10,17.1,4052.7,54.3,220061.61,380.8,90249.6,129812.01,58.99,45,20-11-2022,16-12-2022,26,Overdue,Wayfair,Delivered,FOB,2022,Q4,10,October,40,N,81
1575,02-11-2024,P019,M14,C0033,50,25,10,22.5,1125,0.56,630,492.8,24640,-24010,0,60,01-01-2025,01-01-2025,0,Paid On Time,Wayfair,Processing,FOB,2024,Q4,11,November,44,N,93
1576,16-12-2024,P034,M03,C0149,50,18,0,18,900,105.2,94680,358.4,17920,76760,81.07,30,15-01-2025,22-02-2025,38,Pending,Direct B2B,Delivered,DDP,2024,Q4,12,December,51,N,83
1577,24-06-2024,P019,M03,C0151,155,25,10,22.5,3487.5,105.2,366885,492.8,76384,290501,79.18,90,22-09-2024,24-10-2024,32,Overdue,Amazon,Shipped,CIF,2024,Q2,6,June,26,Y,157
1578,16-12-2022,P025,M15,C0280,146,30,7,27.9,4073.4,89.7,365383.98,582.4,85030.4,280353.58,76.73,15,31-12-2022,30-12-2022,-1,Paid On Time,Direct B2B,Delivered,CIF,2022,Q4,12,December,50,Y,60
1579,19-03-2023,P029,M03,C0059,110,22,3,21.34,2347.4,105.2,246946.48,425.6,46816,200130.48,81.04,15,03-04-2023,22-04-2023,19,Overdue,Direct B2B,Shipped,CIF,2023,Q1,3,March,11,N,65
1580,09-10-2022,P032,M01,C0019,111,33,5,31.35,3479.85,83.5,290567.47,649.6,72105.6,218461.87,75.18,30,08-11-2022,04-12-2022,26,Overdue,Amazon,Delivered,FOB,2022,Q4,10,October,40,Y,107
1581,19-09-2024,P020,M20,C0209,121,22,2,21.56,2608.76,89.7,234005.77,425.6,51497.6,182508.17,77.99,30,19-10-2024,14-10-2024,-5,Paid On Time,Etsy,Shipped,FOB,2024,Q3,9,September,38,Y,37
1582,15-10-2024,P029,M09,C0183,85,22,2,21.56,1832.6,22.3,40866.98,425.6,36176,4690.98,11.48,15,30-10-2024,08-11-2024,9,Paid Late,Amazon,Cancelled,CIF,2024,Q4,10,October,42,N,95
1583,08-04-2023,P032,M02,C0177,50,33,5,31.35,1567.5,22.7,35582.25,649.6,32480,3102.25,8.72,45,23-05-2023,26-06-2023,34,Overdue,Direct B2B,Delivered,DDP,2023,Q2,4,April,14,N,57
1584,23-12-2023,P024,M03,C0096,90,32,3,31.04,2793.6,105.2,293886.72,627.2,56448,237438.72,80.79,60,21-02-2024,10-03-2024,18,Overdue,Amazon,Shipped,FOB,2023,Q4,12,December,51,Y,159
1585,15-07-2022,P027,M04,C0276,52,35,12,30.8,1601.6,61.8,98978.88,694.4,36108.8,62870.08,63.52,45,29-08-2022,02-09-2022,4,Paid Late,Amazon,Delivered,FOB,2022,Q3,7,July,28,Y,6
1586,29-04-2023,P020,M17,C0083,50,22,0,22,1100,271.5,298650,425.6,21280,277370,92,30,29-05-2023,21-06-2023,23,Overdue,Distributor,Delivered,DDP,2023,Q2,4,April,17,Y,128
1587,02-12-2023,P021,M10,C0180,216,18,0,18,3888,89.7,348753.6,358.4,77414.4,271339.2,77.8,30,01-01-2024,02-01-2024,1,Paid Late,Amazon,Shipped,FOB,2023,Q4,12,December,48,Y,69
1588,24-02-2023,P011,M02,C0123,80,48,5,45.6,3648,22.7,82809.6,1030.4,82432,377.6,0.46,45,10-04-2023,09-04-2023,-1,Paid On Time,Etsy,Delivered,DDP,2023,Q1,2,February,8,Y,131
1589,24-01-2023,P025,M19,C0263,55,30,0,30,1650,89.7,148005,582.4,32032,115973,78.36,30,23-02-2023,25-02-2023,2,Paid Late,Etsy,Delivered,FOB,2023,Q1,1,January,4,N,16
1590,01-01-2022,P037,M19,C0248,55,12,0,12,660,89.7,59202,201.6,11088,48114,81.27,45,15-02-2022,16-03-2022,29,Overdue,Amazon,Delivered,CIF,2022,Q1,1,January,52,N,60
1591,12-06-2024,P020,M03,C0229,70,22,0,22,1540,105.2,162008,425.6,29792,132216,81.61,30,12-07-2024,13-07-2024,1,Paid Late,Wayfair,Delivered,CIF,2024,Q2,6,June,24,Y,122
1592,18-09-2024,P020,M07,C0151,65,22,3,21.34,1387.1,89.7,124422.87,425.6,27664,96758.87,77.77,90,17-12-2024,05-01-2025,19,Pending,Etsy,Returned,DDP,2024,Q3,9,September,38,Y,49
1593,06-12-2024,P006,M01,C0174,91,16,0,16,1456,83.5,121576,291.2,26499.2,95076.8,78.2,90,06-03-2025,30-03-2025,24,Pending,Etsy,Delivered,FOB,2024,Q4,12,December,49,N,171
1594,25-02-2024,P017,M14,C0210,143,16,5,15.2,2173.6,0.56,1217.22,291.2,41641.6,-40424.38,0,30,26-03-2024,03-04-2024,8,Paid Late,Distributor,Delivered,FOB,2024,Q1,2,February,8,N,124
1595,11-09-2023,P034,M01,C0199,77,18,2,17.64,1358.28,83.5,113416.38,358.4,27596.8,85819.58,75.67,60,10-11-2023,08-12-2023,28,Overdue,Amazon,Delivered,CIF,2023,Q3,9,September,37,Y,50
1596,06-11-2022,P007,M09,C0028,58,12,10,10.8,626.4,22.3,13968.72,201.6,11692.8,2275.92,16.29,45,21-12-2022,05-01-2023,15,Paid Late,Direct B2B,Delivered,FOB,2022,Q4,11,November,44,N,95
1597,31-12-2024,P034,M13,C0190,50,18,0,18,900,4.5,4050,358.4,17920,-13870,0,45,14-02-2025,14-03-2025,28,Pending,Etsy,Delivered,CIF,2024,Q4,12,December,1,Y,129
1598,24-10-2023,P039,M09,C0287,83,46,2,45.08,3741.64,22.3,83438.57,918.4,76227.2,7211.37,8.64,30,23-11-2023,22-12-2023,29,Overdue,Etsy,Delivered,CIF,2023,Q4,10,October,43,N,68
1599,15-01-2024,P009,M03,C0002,64,19,10,17.1,1094.4,105.2,115130.88,380.8,24371.2,90759.68,78.83,60,15-03-2024,08-04-2024,24,Overdue,Direct B2B,Delivered,FOB,2024,Q1,1,January,3,N,42
1600,16-01-2024,P012,M01,C0109,84,22,0,22,1848,83.5,154308,425.6,35750.4,118557.6,76.83,30,15-02-2024,19-03-2024,33,Overdue,Etsy,Delivered,FOB,2024,Q1,1,January,3,N,179
1601,30-07-2024,P015,M01,C0150,51,17,0,17,867,83.5,72394.5,324.8,16564.8,55829.7,77.12,45,13-09-2024,17-10-2024,34,Overdue,Amazon,Cancelled,CIF,2024,Q3,7,July,31,N,107
1602,10-01-2022,P029,M05,C0255,62,22,5,20.9,1295.8,54.3,70361.94,425.6,26387.2,43974.74,62.5,30,09-02-2022,25-02-2022,16,Overdue,Etsy,Cancelled,CIF,2022,Q1,1,January,2,N,8
1603,15-09-2022,P011,M04,C0218,128,48,0,48,6144,61.8,379699.2,1030.4,131891.2,247808,65.26,45,30-10-2022,04-11-2022,5,Paid Late,Distributor,Shipped,CIF,2022,Q3,9,September,37,Y,147
1604,31-12-2023,P033,M03,C0045,72,24,3,23.28,1676.16,105.2,176332.03,470.4,33868.8,142463.23,80.79,45,14-02-2024,20-03-2024,35,Overdue,Etsy,Delivered,FOB,2023,Q4,12,December,52,Y,36
1605,24-09-2024,P021,M01,C0137,52,18,3,17.46,907.92,83.5,75811.32,358.4,18636.8,57174.52,75.42,45,08-11-2024,07-11-2024,-1,Paid On Time,Trade Fair,Delivered,FOB,2024,Q3,9,September,39,Y,10
1606,19-01-2024,P023,M09,C0031,109,27,0,27,2943,22.3,65628.9,537.6,58598.4,7030.5,10.71,30,18-02-2024,14-03-2024,25,Overdue,Direct B2B,Delivered,FOB,2024,Q1,1,January,3,N,138
1607,01-04-2023,P017,M08,C0068,50,16,10,14.4,720,89.7,64584,291.2,14560,50024,77.46,45,16-05-2023,31-05-2023,15,Paid Late,Distributor,Shipped,FOB,2023,Q2,4,April,13,Y,27
1608,28-01-2023,P002,M01,C0088,50,20,7,18.6,930,83.5,77655,425.6,21280,56375,72.6,15,12-02-2023,08-03-2023,24,Overdue,Amazon,Delivered,FOB,2023,Q1,1,January,4,Y,44
1609,20-03-2024,P030,M01,C0219,113,15,12,13.2,1491.6,83.5,124548.6,291.2,32905.6,91643,73.58,30,19-04-2024,22-04-2024,3,Paid Late,Noon,Shipped,FOB,2024,Q1,3,March,12,N,137
1610,24-03-2024,P015,M07,C0085,108,17,3,16.49,1780.92,89.7,159748.52,324.8,35078.4,124670.12,78.04,60,23-05-2024,20-06-2024,28,Overdue,Etsy,Delivered,FOB,2024,Q1,3,March,12,Y,73
1611,10-11-2023,P002,M09,C0222,131,20,0,20,2620,22.3,58426,425.6,55753.6,2672.4,4.57,30,10-12-2023,22-12-2023,12,Paid Late,Etsy,Delivered,FOB,2023,Q4,11,November,45,Y,79
1612,26-11-2022,P004,M01,C0271,158,18,0,18,2844,83.5,237474,358.4,56627.2,180846.8,76.15,30,26-12-2022,09-01-2023,14,Paid Late,Amazon,Delivered,FOB,2022,Q4,11,November,47,N,97
1613,26-10-2024,P003,M01,C0082,50,23,15,19.55,977.5,83.5,81621.25,470.4,23520,58101.25,71.18,30,25-11-2024,02-01-2025,38,Pending,Amazon,Processing,FOB,2024,Q4,10,October,43,N,46
1614,14-09-2023,P010,M12,C0156,50,38,12,33.44,1672,18.8,31433.6,761.6,38080,-6646.4,0,45,29-10-2023,07-11-2023,9,Paid Late,Etsy,Delivered,FOB,2023,Q3,9,September,37,N,55
1615,26-05-2024,P035,M05,C0208,610,17,3,16.49,10058.9,54.3,546198.27,336,204960,341238.27,62.48,30,25-06-2024,10-07-2024,15,Paid Late,Distributor,Delivered,FOB,2024,Q2,5,May,21,N,142
1616,09-09-2022,P032,M07,C0300,104,33,2,32.34,3363.36,89.7,301693.39,649.6,67558.4,234134.99,77.61,30,09-10-2022,23-10-2022,14,Paid Late,Distributor,Shipped,FOB,2022,Q3,9,September,36,N,179
1617,11-01-2023,P011,M03,C0024,93,48,0,48,4464,105.2,469612.8,1030.4,95827.2,373785.6,79.59,15,26-01-2023,27-02-2023,32,Overdue,Direct B2B,Delivered,FOB,2023,Q1,1,January,2,N,14
1618,02-09-2024,P020,M03,C0071,139,22,12,19.36,2691.04,105.2,283097.41,425.6,59158.4,223939.01,79.1,15,17-09-2024,17-09-2024,0,Paid On Time,Direct B2B,Delivered,CIF,2024,Q3,9,September,36,Y,107
1619,22-02-2022,P005,M07,C0214,50,26,0,26,1300,89.7,116610,537.6,26880,89730,76.95,45,08-04-2022,02-05-2022,24,Overdue,Amazon,Shipped,FOB,2022,Q1,2,February,8,Y,135
1620,31-07-2023,P010,M07,C0191,101,38,7,35.34,3569.34,89.7,320169.8,761.6,76921.6,243248.2,75.97,15,15-08-2023,10-08-2023,-5,Paid On Time,Direct B2B,Delivered,FOB,2023,Q3,7,July,31,N,52
1621,25-06-2023,P018,M02,C0174,84,13,10,11.7,982.8,22.7,22309.56,218.4,18345.6,3963.96,17.77,90,23-09-2023,15-10-2023,22,Overdue,Amazon,Delivered,FOB,2023,Q2,6,June,25,Y,31
1622,06-04-2024,P014,M01,C0216,160,24,0,24,3840,83.5,320640,470.4,75264,245376,76.53,90,05-07-2024,20-07-2024,15,Paid Late,Direct B2B,Processing,DDP,2024,Q2,4,April,14,Y,10
1623,17-11-2022,P015,M18,C0124,50,17,5,16.15,807.5,7.8,6298.5,324.8,16240,-9941.5,0,30,17-12-2022,12-01-2023,26,Overdue,Amazon,Delivered,CIF,2022,Q4,11,November,46,N,123
1624,14-09-2022,P029,M05,C0204,50,22,0,22,1100,54.3,59730,425.6,21280,38450,64.37,60,13-11-2022,12-11-2022,-1,Paid On Time,Trade Fair,Delivered,CIF,2022,Q3,9,September,37,N,110
1625,27-10-2024,P028,M01,C0122,124,24,3,23.28,2886.72,83.5,241041.12,470.4,58329.6,182711.52,75.8,60,26-12-2024,17-01-2025,22,Pending,Amazon,Shipped,FOB,2024,Q4,10,October,43,N,132
1626,05-10-2023,P007,M05,C0167,92,12,0,12,1104,54.3,59947.2,201.6,18547.2,41400,69.06,30,04-11-2023,03-12-2023,29,Overdue,Etsy,Delivered,DDP,2023,Q4,10,October,40,Y,131
1627,02-05-2022,P035,M05,C0237,192,17,5,16.15,3100.8,54.3,168373.44,336,64512,103861.44,61.69,90,31-07-2022,23-08-2022,23,Overdue,Wayfair,Delivered,FOB,2022,Q2,5,May,18,Y,8
1628,16-08-2022,P035,M09,C0155,425,17,5,16.15,6863.75,22.3,153061.62,336,142800,10261.62,6.7,30,15-09-2022,17-10-2022,32,Overdue,Etsy,Delivered,DDP,2022,Q3,8,August,33,Y,123
1629,31-12-2024,P013,M02,C0090,146,20,0,20,2920,22.7,66284,403.2,58867.2,7416.8,11.19,60,01-03-2025,30-03-2025,29,Pending,Amazon,Shipped,DDP,2024,Q4,12,December,1,N,157
1630,19-08-2022,P021,M09,C0286,58,18,5,17.1,991.8,22.3,22117.14,358.4,20787.2,1329.94,6.01,30,18-09-2022,05-10-2022,17,Overdue,Etsy,Delivered,CIF,2022,Q3,8,August,33,N,96
1631,13-11-2023,P009,M06,C0261,105,19,5,18.05,1895.25,61.2,115989.3,380.8,39984,76005.3,65.53,30,13-12-2023,13-12-2023,0,Paid On Time,Distributor,Delivered,CIF,2023,Q4,11,November,46,N,129
1632,10-04-2023,P032,M01,C0039,288,33,3,32.01,9218.88,83.5,769776.48,649.6,187084.8,582691.68,75.7,30,10-05-2023,25-05-2023,15,Paid Late,Amazon,Shipped,DDP,2023,Q2,4,April,15,N,75
1633,14-09-2024,P004,M16,C0284,78,18,0,18,1404,89.7,125938.8,358.4,27955.2,97983.6,77.8,90,13-12-2024,22-12-2024,9,Paid Late,Amazon,Delivered,CIF,2024,Q3,9,September,37,Y,121
1634,11-04-2024,P040,M01,C0044,50,68,0,68,3400,83.5,283900,1344,67200,216700,76.33,30,11-05-2024,16-06-2024,36,Overdue,Etsy,Delivered,DDP,2024,Q2,4,April,15,N,133
1635,01-11-2023,P018,M20,C0151,156,13,5,12.35,1926.6,89.7,172816.02,218.4,34070.4,138745.62,80.29,90,30-01-2024,14-02-2024,15,Paid Late,Direct B2B,Delivered,FOB,2023,Q4,11,November,44,Y,154
1636,11-01-2022,P024,M01,C0290,64,32,2,31.36,2007.04,83.5,167587.84,627.2,40140.8,127447.04,76.05,30,10-02-2022,12-03-2022,30,Overdue,Amazon,Delivered,CIF,2022,Q1,1,January,2,Y,18
1637,07-09-2024,P016,M09,C0033,68,16,10,14.4,979.2,22.3,21836.16,291.2,19801.6,2034.56,9.32,60,06-11-2024,29-11-2024,23,Overdue,Amazon,Delivered,CIF,2024,Q3,9,September,36,Y,4
1638,11-05-2023,P007,M07,C0014,161,12,0,12,1932,89.7,173300.4,201.6,32457.6,140842.8,81.27,15,26-05-2023,02-07-2023,37,Overdue,Etsy,Delivered,FOB,2023,Q2,5,May,19,N,163
1639,01-11-2024,P035,M06,C0292,68,17,12,14.96,1017.28,61.2,62257.54,336,22848,39409.54,63.3,30,01-12-2024,14-12-2024,13,Paid Late,Etsy,Shipped,CIF,2024,Q4,11,November,44,Y,30
1640,12-07-2023,P036,M02,C0171,52,22,12,19.36,1006.72,22.7,22852.54,425.6,22131.2,721.34,3.16,30,11-08-2023,07-09-2023,27,Overdue,Direct B2B,Delivered,CIF,2023,Q3,7,July,28,Y,42
1641,27-01-2024,P034,M01,C0043,50,18,10,16.2,810,83.5,67635,358.4,17920,49715,73.5,90,26-04-2024,24-04-2024,-2,Paid On Time,Direct B2B,Processing,CIF,2024,Q1,1,January,4,N,118
1642,18-03-2022,P006,M02,C0151,189,16,5,15.2,2872.8,22.7,65212.56,291.2,55036.8,10175.76,15.6,90,16-06-2022,30-06-2022,14,Paid Late,Etsy,Delivered,CIF,2022,Q1,3,March,11,Y,48
1643,29-03-2024,P021,M02,C0061,50,18,5,17.1,855,22.7,19408.5,358.4,17920,1488.5,7.67,15,13-04-2024,09-05-2024,26,Overdue,Direct B2B,Delivered,FOB,2024,Q1,3,March,13,N,72
1644,05-01-2023,P012,M01,C0003,100,22,0,22,2200,83.5,183700,425.6,42560,141140,76.83,45,19-02-2023,16-02-2023,-3,Paid On Time,Direct B2B,Delivered,CIF,2023,Q1,1,January,1,Y,33
1645,18-01-2023,P029,M10,C0058,133,22,0,22,2926,89.7,262462.2,425.6,56604.8,205857.4,78.43,45,04-03-2023,19-03-2023,15,Paid Late,Direct B2B,Shipped,DDP,2023,Q1,1,January,3,N,101
1646,20-05-2022,P015,M04,C0274,63,17,5,16.15,1017.45,61.8,62878.41,324.8,20462.4,42416.01,67.46,90,18-08-2022,30-08-2022,12,Paid Late,Etsy,Shipped,CIF,2022,Q2,5,May,20,N,120
1647,23-06-2022,P026,M03,C0246,258,56,0,56,14448,105.2,1519929.6,1097.6,283180.8,1236748.8,81.37,30,23-07-2022,22-07-2022,-1,Paid On Time,Wayfair,Delivered,DDP,2022,Q2,6,June,25,N,144
1648,08-08-2022,P020,M11,C0059,75,22,3,21.34,1600.5,50.2,80345.1,425.6,31920,48425.1,60.27,15,23-08-2022,18-08-2022,-5,Paid On Time,Direct B2B,Returned,CIF,2022,Q3,8,August,32,N,89
1649,27-12-2022,P035,M01,C0087,56,17,7,15.81,885.36,83.5,73927.56,336,18816,55111.56,74.55,45,10-02-2023,16-03-2023,34,Overdue,Amazon,Delivered,FOB,2022,Q4,12,December,52,N,141
1650,21-09-2024,P020,M06,C0006,72,22,12,19.36,1393.92,61.2,85307.9,425.6,30643.2,54664.7,64.08,30,21-10-2024,05-11-2024,15,Paid Late,Etsy,Shipped,FOB,2024,Q3,9,September,38,Y,155
1651,04-02-2023,P031,M18,C0145,111,21,0,21,2331,7.8,18181.8,403.2,44755.2,-26573.4,0,60,05-04-2023,21-04-2023,16,Overdue,Distributor,Processing,FOB,2023,Q1,2,February,5,Y,4
1652,03-03-2024,P040,M06,C0040,381,68,7,63.24,24094.44,61.2,1474579.73,1344,512064,962515.73,65.27,30,02-04-2024,24-04-2024,22,Overdue,Direct B2B,Delivered,FOB,2024,Q1,3,March,9,Y,39
1653,04-04-2022,P002,M09,C0211,107,20,0,20,2140,22.3,47722,425.6,45539.2,2182.8,4.57,30,04-05-2022,27-05-2022,23,Overdue,Trade Fair,Delivered,CIF,2022,Q2,4,April,14,N,117
1654,26-10-2023,P005,M01,C0076,140,26,0,26,3640,83.5,303940,537.6,75264,228676,75.24,15,10-11-2023,05-12-2023,25,Overdue,Amazon,Returned,CIF,2023,Q4,10,October,43,Y,72
1655,26-06-2023,P029,M02,C0019,50,22,0,22,1100,22.7,24970,425.6,21280,3690,14.78,30,26-07-2023,14-08-2023,19,Overdue,Etsy,Delivered,FOB,2023,Q2,6,June,26,N,22
1656,13-12-2024,P018,M01,C0223,120,13,0,13,1560,83.5,130260,218.4,26208,104052,79.88,30,12-01-2025,10-02-2025,29,Pending,Direct B2B,Shipped,FOB,2024,Q4,12,December,50,N,66
1657,31-07-2024,P006,M05,C0002,50,16,5,15.2,760,54.3,41268,291.2,14560,26708,64.72,60,29-09-2024,30-09-2024,1,Paid Late,Noon,Delivered,FOB,2024,Q3,7,July,31,N,156
1658,24-05-2023,P033,M05,C0045,115,24,0,24,2760,54.3,149868,470.4,54096,95772,63.9,45,08-07-2023,03-07-2023,-5,Paid On Time,Etsy,Delivered,DDP,2023,Q2,5,May,21,N,174
1659,07-05-2024,P005,M08,C0117,50,26,3,25.22,1261,89.7,113111.7,537.6,26880,86231.7,76.24,30,06-06-2024,28-06-2024,22,Overdue,Amazon,Delivered,FOB,2024,Q2,5,May,19,Y,49
1660,16-08-2022,P010,M06,C0180,50,38,3,36.86,1843,61.2,112791.6,761.6,38080,74711.6,66.24,30,15-09-2022,25-09-2022,10,Paid Late,Direct B2B,Returned,FOB,2022,Q3,8,August,33,Y,44
