date,currency_code,currency_pair,rate_to_inr,daily_change_pct,month,year,quarter
2024-07-20,AED,AED/INR,21.4198,0.1248,7,2024,Q3
2024-07-21,AED,AED/INR,21.4584,0.1801,7,2024,Q3
2024-07-22,AED,AED/INR,21.52,0.2874,7,2024,Q3
2024-07-23,AED,AED/INR,21.6367,0.5423,7,2024,Q3
2024-07-24,AED,AED/INR,21.6696,0.1518,7,2024,Q3
2024-07-25,AED,AED/INR,21.6009,-0.3168,7,2024,Q3
2024-07-26,AED,AED/INR,21.5843,-0.0771,7,2024,Q3
2024-07-27,AED,AED/INR,21.6042,0.0923,7,2024,Q3
2024-07-28,AED,AED/INR,21.7383,0.6205,7,2024,Q3
2024-07-29,AED,AED/INR,21.6471,-0.4193,7,2024,Q3
2024-07-30,AED,AED/INR,21.7252,0.3608,7,2024,Q3
2024-07-31,AED,AED/INR,21.7369,0.054,7,2024,Q3
2024-08-01,AED,AED/INR,21.7916,0.2513,8,2024,Q3
2024-08-02,AED,AED/INR,21.7849,-0.0306,8,2024,Q3
2024-08-03,AED,AED/INR,21.7298,-0.2527,8,2024,Q3
2024-08-04,AED,AED/INR,21.7788,0.2253,8,2024,Q3
2024-08-05,AED,AED/INR,21.8215,0.1963,8,2024,Q3
2024-08-06,AED,AED/INR,21.8852,0.2916,8,2024,Q3
2024-08-07,AED,AED/INR,21.8843,-0.004,8,2024,Q3
2024-08-08,AED,AED/INR,21.8449,-0.1799,8,2024,Q3
2024-08-09,AED,AED/INR,21.7428,-0.4676,8,2024,Q3
2024-08-10,AED,AED/INR,21.7962,0.2458,8,2024,Q3
2024-08-11,AED,AED/INR,21.8239,0.1272,8,2024,Q3
2024-08-12,AED,AED/INR,21.7607,-0.2897,8,2024,Q3
2024-08-13,AED,AED/INR,21.7255,-0.1616,8,2024,Q3
2024-08-14,AED,AED/INR,21.6951,-0.14,8,2024,Q3
2024-08-15,AED,AED/INR,21.5986,-0.4449,8,2024,Q3
2024-08-16,AED,AED/INR,21.5456,-0.2453,8,2024,Q3
2024-08-17,AED,AED/INR,21.4723,-0.3401,8,2024,Q3
2024-08-18,AED,AED/INR,21.4458,-0.1237,8,2024,Q3
2024-08-19,AED,AED/INR,21.3982,-0.2216,8,2024,Q3
2024-08-20,AED,AED/INR,21.2938,-0.4881,8,2024,Q3
2024-08-21,AED,AED/INR,21.423,0.6068,8,2024,Q3
2024-08-22,AED,AED/INR,21.5035,0.3758,8,2024,Q3
2024-08-23,AED,AED/INR,21.4532,-0.2337,8,2024,Q3
2024-08-24,AED,AED/INR,21.4708,0.0817,8,2024,Q3
2024-08-25,AED,AED/INR,21.4977,0.1252,8,2024,Q3
2024-08-26,AED,AED/INR,21.5745,0.3573,8,2024,Q3
2024-08-27,AED,AED/INR,21.5215,-0.2456,8,2024,Q3
2024-08-28,AED,AED/INR,21.592,0.3276,8,2024,Q3
2024-08-29,AED,AED/INR,21.5565,-0.1644,8,2024,Q3
2024-08-30,AED,AED/INR,21.4701,-0.4008,8,2024,Q3
2024-08-31,AED,AED/INR,21.5168,0.2172,8,2024,Q3
2024-09-01,AED,AED/INR,21.6001,0.3872,9,2024,Q3
2024-09-02,AED,AED/INR,21.7678,0.7764,9,2024,Q3
2024-09-03,AED,AED/INR,21.6894,-0.3599,9,2024,Q3
2024-09-04,AED,AED/INR,21.7349,0.2097,9,2024,Q3
2024-09-05,AED,AED/INR,21.7082,-0.1229,9,2024,Q3
2024-09-06,AED,AED/INR,21.7592,0.235,9,2024,Q3
2024-09-07,AED,AED/INR,21.6632,-0.4411,9,2024,Q3
2024-09-08,AED,AED/INR,21.5812,-0.3788,9,2024,Q3
2024-09-09,AED,AED/INR,21.5309,-0.2328,9,2024,Q3
2024-09-10,AED,AED/INR,21.536,0.0237,9,2024,Q3
2024-09-11,AED,AED/INR,21.4946,-0.1923,9,2024,Q3
2024-09-12,AED,AED/INR,21.5371,0.1977,9,2024,Q3
2024-09-13,AED,AED/INR,21.6035,0.3081,9,2024,Q3
2024-09-14,AED,AED/INR,21.6423,0.1799,9,2024,Q3
2024-09-15,AED,AED/INR,21.7474,0.4856,9,2024,Q3
2024-09-16,AED,AED/INR,21.7745,0.1247,9,2024,Q3
2024-09-17,AED,AED/INR,21.6951,-0.3651,9,2024,Q3
2024-09-18,AED,AED/INR,21.7838,0.409,9,2024,Q3
2024-09-19,AED,AED/INR,21.7442,-0.1815,9,2024,Q3
2024-09-20,AED,AED/INR,21.8036,0.2731,9,2024,Q3
2024-09-21,AED,AED/INR,21.9066,0.4721,9,2024,Q3
2024-09-22,AED,AED/INR,21.9366,0.137,9,2024,Q3
2024-09-23,AED,AED/INR,21.8381,-0.4488,9,2024,Q3
2024-09-24,AED,AED/INR,21.778,-0.2755,9,2024,Q3
2024-09-25,AED,AED/INR,21.8644,0.3968,9,2024,Q3
2024-09-26,AED,AED/INR,21.8533,-0.0507,9,2024,Q3
2024-09-27,AED,AED/INR,21.8585,0.0239,9,2024,Q3
2024-09-28,AED,AED/INR,21.9083,0.2276,9,2024,Q3
2024-09-29,AED,AED/INR,21.954,0.2089,9,2024,Q3
2024-09-30,AED,AED/INR,21.9724,0.0836,9,2024,Q3
2024-10-01,AED,AED/INR,21.9586,-0.0626,10,2024,Q4
2024-10-02,AED,AED/INR,21.938,-0.0938,10,2024,Q4
2024-10-03,AED,AED/INR,21.9945,0.2574,10,2024,Q4
2024-10-04,AED,AED/INR,22.031,0.1661,10,2024,Q4
2024-10-05,AED,AED/INR,22.014,-0.0772,10,2024,Q4
2024-10-06,AED,AED/INR,22.0855,0.3246,10,2024,Q4
2024-10-07,AED,AED/INR,22.0769,-0.0387,10,2024,Q4
2024-10-08,AED,AED/INR,22.0205,-0.2555,10,2024,Q4
2024-10-09,AED,AED/INR,21.9704,-0.2277,10,2024,Q4
2024-10-10,AED,AED/INR,21.9059,-0.2936,10,2024,Q4
2024-10-11,AED,AED/INR,21.888,-0.0817,10,2024,Q4
2024-10-12,AED,AED/INR,21.969,0.3701,10,2024,Q4
2024-10-13,AED,AED/INR,21.9159,-0.2415,10,2024,Q4
2024-10-14,AED,AED/INR,21.9283,0.0565,10,2024,Q4
2024-10-15,AED,AED/INR,21.8851,-0.197,10,2024,Q4
2024-10-16,AED,AED/INR,21.868,-0.0781,10,2024,Q4
2024-10-17,AED,AED/INR,21.769,-0.453,10,2024,Q4
2024-10-18,AED,AED/INR,21.7546,-0.0662,10,2024,Q4
2024-10-19,AED,AED/INR,21.7419,-0.0581,10,2024,Q4
2024-10-20,AED,AED/INR,21.7772,0.1621,10,2024,Q4
2024-10-21,AED,AED/INR,21.7918,0.067,10,2024,Q4
2024-10-22,AED,AED/INR,21.7134,-0.3595,10,2024,Q4
2024-10-23,AED,AED/INR,21.784,0.3253,10,2024,Q4
2024-10-24,AED,AED/INR,21.7978,0.0631,10,2024,Q4
2024-10-25,AED,AED/INR,21.8108,0.0595,10,2024,Q4
2024-10-26,AED,AED/INR,21.8102,-0.0028,10,2024,Q4
2024-10-27,AED,AED/INR,21.7763,-0.1553,10,2024,Q4
2024-10-28,AED,AED/INR,21.7905,0.0653,10,2024,Q4
2024-10-29,AED,AED/INR,21.8216,0.1427,10,2024,Q4
2024-10-30,AED,AED/INR,21.7072,-0.5241,10,2024,Q4
2024-10-31,AED,AED/INR,21.6721,-0.1616,10,2024,Q4
2024-11-01,AED,AED/INR,21.6556,-0.0765,11,2024,Q4
2024-11-02,AED,AED/INR,21.6722,0.0769,11,2024,Q4
2024-11-03,AED,AED/INR,21.7498,0.358,11,2024,Q4
2024-11-04,AED,AED/INR,21.6994,-0.2315,11,2024,Q4
2024-11-05,AED,AED/INR,21.667,-0.1494,11,2024,Q4
2024-11-06,AED,AED/INR,21.6337,-0.1538,11,2024,Q4
2024-11-07,AED,AED/INR,21.5817,-0.2405,11,2024,Q4
2024-11-08,AED,AED/INR,21.5592,-0.1042,11,2024,Q4
2024-11-09,AED,AED/INR,21.6091,0.2312,11,2024,Q4
2024-11-10,AED,AED/INR,21.5407,-0.3162,11,2024,Q4
2024-11-11,AED,AED/INR,21.5684,0.1283,11,2024,Q4
2024-11-12,AED,AED/INR,21.4583,-0.5106,11,2024,Q4
2024-11-13,AED,AED/INR,21.4221,-0.1684,11,2024,Q4
2024-11-14,AED,AED/INR,21.401,-0.0988,11,2024,Q4
2024-11-15,AED,AED/INR,21.5085,0.5025,11,2024,Q4
2024-11-16,AED,AED/INR,21.4908,-0.0824,11,2024,Q4
2024-11-17,AED,AED/INR,21.3488,-0.6604,11,2024,Q4
2024-11-18,AED,AED/INR,21.2208,-0.5997,11,2024,Q4
2024-11-19,AED,AED/INR,21.223,0.0102,11,2024,Q4
2024-11-20,AED,AED/INR,21.2621,0.1841,11,2024,Q4
2024-11-21,AED,AED/INR,21.286,0.1126,11,2024,Q4
2024-11-22,AED,AED/INR,21.2967,0.0503,11,2024,Q4
2024-11-23,AED,AED/INR,21.371,0.3487,11,2024,Q4
2024-11-24,AED,AED/INR,21.3364,-0.1619,11,2024,Q4
2024-11-25,AED,AED/INR,21.3937,0.2685,11,2024,Q4
2024-11-26,AED,AED/INR,21.2889,-0.4896,11,2024,Q4
2024-11-27,AED,AED/INR,21.2311,-0.2715,11,2024,Q4
2024-11-28,AED,AED/INR,21.116,-0.5421,11,2024,Q4
2024-11-29,AED,AED/INR,21.0986,-0.0825,11,2024,Q4
2024-11-30,AED,AED/INR,21.0957,-0.0139,11,2024,Q4
2024-12-01,AED,AED/INR,21.1029,0.0342,12,2024,Q4
2024-12-02,AED,AED/INR,21.1068,0.0186,12,2024,Q4
2024-12-03,AED,AED/INR,21.0481,-0.2783,12,2024,Q4
2024-12-04,AED,AED/INR,21.0361,-0.0571,12,2024,Q4
2024-12-05,AED,AED/INR,20.9416,-0.4492,12,2024,Q4
2024-12-06,AED,AED/INR,21.0272,0.409,12,2024,Q4
2024-12-07,AED,AED/INR,21.0081,-0.0911,12,2024,Q4
2024-12-08,AED,AED/INR,20.9773,-0.1467,12,2024,Q4
2024-12-09,AED,AED/INR,21.0773,0.4767,12,2024,Q4
2024-12-10,AED,AED/INR,20.9987,-0.3727,12,2024,Q4
2024-12-11,AED,AED/INR,20.9278,-0.3377,12,2024,Q4
2024-12-12,AED,AED/INR,20.859,-0.3289,12,2024,Q4
2024-12-13,AED,AED/INR,20.8547,-0.0204,12,2024,Q4
2024-12-14,AED,AED/INR,20.8817,0.1295,12,2024,Q4
2024-12-15,AED,AED/INR,20.9281,0.2219,12,2024,Q4
2024-12-16,AED,AED/INR,21.0895,0.7716,12,2024,Q4
2024-12-17,AED,AED/INR,20.9472,-0.6748,12,2024,Q4
2024-12-18,AED,AED/INR,20.9855,0.1826,12,2024,Q4
2024-12-19,AED,AED/INR,20.9504,-0.1671,12,2024,Q4
2024-12-20,AED,AED/INR,20.9135,-0.1759,12,2024,Q4
2024-12-21,AED,AED/INR,20.8747,-0.1859,12,2024,Q4
2024-12-22,AED,AED/INR,20.8178,-0.2726,12,2024,Q4
2024-12-23,AED,AED/INR,20.923,0.5054,12,2024,Q4
2024-12-24,AED,AED/INR,20.9758,0.2527,12,2024,Q4
2024-12-25,AED,AED/INR,20.9773,0.007,12,2024,Q4
2024-12-26,AED,AED/INR,21.0623,0.4053,12,2024,Q4
2024-12-27,AED,AED/INR,20.9667,-0.4538,12,2024,Q4
2024-12-28,AED,AED/INR,20.883,-0.3992,12,2024,Q4
2024-12-29,AED,AED/INR,20.7466,-0.6534,12,2024,Q4
2024-12-30,AED,AED/INR,20.7031,-0.2098,12,2024,Q4
2024-12-31,AED,AED/INR,20.7131,0.0485,12,2024,Q4
2022-01-01,GBP,GBP/INR,105.2,0.0,1,2022,Q1
2022-01-02,GBP,GBP/INR,105.2325,0.0309,1,2022,Q1
2022-01-03,GBP,GBP/INR,105.2796,0.0448,1,2022,Q1
2022-01-04,GBP,GBP/INR,104.8339,-0.4233,1,2022,Q1
2022-01-05,GBP,GBP/INR,105.0865,0.2409,1,2022,Q1
2022-01-06,GBP,GBP/INR,105.1621,0.0719,1,2022,Q1
2022-01-07,GBP,GBP/INR,105.3933,0.2199,1,2022,Q1
2022-01-08,GBP,GBP/INR,104.7949,-0.5678,1,2022,Q1
2022-01-09,GBP,GBP/INR,104.8928,0.0934,1,2022,Q1
2022-01-10,GBP,GBP/INR,104.5191,-0.3563,1,2022,Q1
2022-01-11,GBP,GBP/INR,104.3945,-0.1192,1,2022,Q1
2022-01-12,GBP,GBP/INR,104.5618,0.1603,1,2022,Q1
2022-01-13,GBP,GBP/INR,104.5904,0.0273,1,2022,Q1
2022-01-14,GBP,GBP/INR,104.3232,-0.2555,1,2022,Q1
2022-01-15,GBP,GBP/INR,104.3252,0.0019,1,2022,Q1
2022-01-16,GBP,GBP/INR,103.8458,-0.4595,1,2022,Q1
2022-01-17,GBP,GBP/INR,104.2042,0.3451,1,2022,Q1
2022-01-18,GBP,GBP/INR,104.14,-0.0616,1,2022,Q1
2022-01-19,GBP,GBP/INR,104.4895,0.3356,1,2022,Q1
2022-01-20,GBP,GBP/INR,104.3244,-0.158,1,2022,Q1
2022-01-21,GBP,GBP/INR,104.1606,-0.1571,1,2022,Q1
2022-01-22,GBP,GBP/INR,103.9218,-0.2293,1,2022,Q1
2022-01-23,GBP,GBP/INR,104.1949,0.2629,1,2022,Q1
2022-01-24,GBP,GBP/INR,103.9732,-0.2128,1,2022,Q1
2022-01-25,GBP,GBP/INR,104.1742,0.1934,1,2022,Q1
2022-01-26,GBP,GBP/INR,104.0547,-0.1147,1,2022,Q1
2022-01-27,GBP,GBP/INR,103.4379,-0.5928,1,2022,Q1
2022-01-28,GBP,GBP/INR,103.2609,-0.1711,1,2022,Q1
2022-01-29,GBP,GBP/INR,102.8956,-0.3537,1,2022,Q1
2022-01-30,GBP,GBP/INR,102.9061,0.0102,1,2022,Q1
2022-01-31,GBP,GBP/INR,102.5386,-0.3571,1,2022,Q1
2022-02-01,GBP,GBP/INR,102.8235,0.2778,2,2022,Q1
2022-02-02,GBP,GBP/INR,102.7954,-0.0273,2,2022,Q1
2022-02-03,GBP,GBP/INR,102.7406,-0.0533,2,2022,Q1
2022-02-04,GBP,GBP/INR,102.9427,0.1968,2,2022,Q1
2022-02-05,GBP,GBP/INR,103.2404,0.2892,2,2022,Q1
2022-02-06,GBP,GBP/INR,103.2342,-0.006,2,2022,Q1
2022-02-07,GBP,GBP/INR,102.9954,-0.2314,2,2022,Q1
2022-02-08,GBP,GBP/INR,102.4472,-0.5322,2,2022,Q1
2022-02-09,GBP,GBP/INR,102.2364,-0.2058,2,2022,Q1
2022-02-10,GBP,GBP/INR,102.0471,-0.1852,2,2022,Q1
2022-02-11,GBP,GBP/INR,102.0798,0.0321,2,2022,Q1
2022-02-12,GBP,GBP/INR,101.9742,-0.1035,2,2022,Q1
2022-02-13,GBP,GBP/INR,102.1846,0.2064,2,2022,Q1
2022-02-14,GBP,GBP/INR,101.9967,-0.1839,2,2022,Q1
2022-02-15,GBP,GBP/INR,101.9792,-0.0171,2,2022,Q1
2022-02-16,GBP,GBP/INR,102.3415,0.3552,2,2022,Q1
2022-02-17,GBP,GBP/INR,102.4464,0.1025,2,2022,Q1
2022-02-18,GBP,GBP/INR,102.428,-0.018,2,2022,Q1
2022-02-19,GBP,GBP/INR,102.243,-0.1806,2,2022,Q1
2022-02-20,GBP,GBP/INR,102.0488,-0.19,2,2022,Q1
2022-02-21,GBP,GBP/INR,101.7884,-0.2552,2,2022,Q1
2022-02-22,GBP,GBP/INR,101.6231,-0.1623,2,2022,Q1
2022-02-23,GBP,GBP/INR,101.8535,0.2267,2,2022,Q1
2022-02-24,GBP,GBP/INR,101.7857,-0.0666,2,2022,Q1
2022-02-25,GBP,GBP/INR,101.3736,-0.4049,2,2022,Q1
2022-02-26,GBP,GBP/INR,101.9113,0.5305,2,2022,Q1
2022-02-27,GBP,GBP/INR,102.0091,0.096,2,2022,Q1
2022-02-28,GBP,GBP/INR,101.5786,-0.4221,2,2022,Q1
2022-03-01,GBP,GBP/INR,101.4439,-0.1326,3,2022,Q1
2022-03-02,GBP,GBP/INR,101.4777,0.0333,3,2022,Q1
2022-03-03,GBP,GBP/INR,101.9966,0.5114,3,2022,Q1
2022-03-04,GBP,GBP/INR,101.6575,-0.3324,3,2022,Q1
2022-03-05,GBP,GBP/INR,101.9552,0.2928,3,2022,Q1
2022-03-06,GBP,GBP/INR,102.3832,0.4198,3,2022,Q1
2022-03-07,GBP,GBP/INR,102.1902,-0.1886,3,2022,Q1
2022-03-08,GBP,GBP/INR,102.1051,-0.0833,3,2022,Q1
2022-03-09,GBP,GBP/INR,101.7876,-0.3109,3,2022,Q1
2022-03-10,GBP,GBP/INR,101.7255,-0.061,3,2022,Q1
2022-03-11,GBP,GBP/INR,101.7143,-0.011,3,2022,Q1
2022-03-12,GBP,GBP/INR,101.9156,0.1979,3,2022,Q1
2022-03-13,GBP,GBP/INR,102.249,0.3271,3,2022,Q1
2022-03-14,GBP,GBP/INR,102.0195,-0.2244,3,2022,Q1
2022-03-15,GBP,GBP/INR,101.4174,-0.5902,3,2022,Q1
2022-03-16,GBP,GBP/INR,101.4109,-0.0064,3,2022,Q1
2022-03-17,GBP,GBP/INR,101.5002,0.0881,3,2022,Q1
2022-03-18,GBP,GBP/INR,101.5761,0.0748,3,2022,Q1
2022-03-19,GBP,GBP/INR,101.4766,-0.098,3,2022,Q1
2022-03-20,GBP,GBP/INR,101.5146,0.0374,3,2022,Q1
2022-03-21,GBP,GBP/INR,101.9761,0.4546,3,2022,Q1
2022-03-22,GBP,GBP/INR,102.0929,0.1145,3,2022,Q1
2022-03-23,GBP,GBP/INR,101.9785,-0.112,3,2022,Q1
2022-03-24,GBP,GBP/INR,101.8255,-0.1501,3,2022,Q1
2022-03-25,GBP,GBP/INR,101.7736,-0.051,3,2022,Q1
2022-03-26,GBP,GBP/INR,102.2733,0.491,3,2022,Q1
2022-03-27,GBP,GBP/INR,102.2171,-0.055,3,2022,Q1
2022-03-28,GBP,GBP/INR,102.211,-0.0059,3,2022,Q1
2022-03-29,GBP,GBP/INR,102.0631,-0.1447,3,2022,Q1
2022-03-30,GBP,GBP/INR,102.3996,0.3297,3,2022,Q1
2022-03-31,GBP,GBP/INR,103.0017,0.588,3,2022,Q1
2022-04-01,GBP,GBP/INR,103.1409,0.1352,4,2022,Q2
2022-04-02,GBP,GBP/INR,103.1665,0.0248,4,2022,Q2
2022-04-03,GBP,GBP/INR,103.1779,0.011,4,2022,Q2
2022-04-04,GBP,GBP/INR,102.4399,-0.7153,4,2022,Q2
2022-04-05,GBP,GBP/INR,102.6689,0.2235,4,2022,Q2
2022-04-06,GBP,GBP/INR,102.7102,0.0402,4,2022,Q2
2022-04-07,GBP,GBP/INR,102.8422,0.1285,4,2022,Q2
2022-04-08,GBP,GBP/INR,102.6227,-0.2134,4,2022,Q2
2022-04-09,GBP,GBP/INR,102.5044,-0.1153,4,2022,Q2
2022-04-10,GBP,GBP/INR,102.378,-0.1233,4,2022,Q2
2022-04-11,GBP,GBP/INR,102.6917,0.3065,4,2022,Q2
2022-04-12,GBP,GBP/INR,102.575,-0.1136,4,2022,Q2
2022-04-13,GBP,GBP/INR,103.2159,0.6248,4,2022,Q2
2022-04-14,GBP,GBP/INR,103.3493,0.1293,4,2022,Q2
2022-04-15,GBP,GBP/INR,102.9538,-0.3827,4,2022,Q2
2022-04-16,GBP,GBP/INR,102.9141,-0.0386,4,2022,Q2
2022-04-17,GBP,GBP/INR,102.7129,-0.1955,4,2022,Q2
2022-04-18,GBP,GBP/INR,102.0367,-0.6583,4,2022,Q2
2022-04-19,GBP,GBP/INR,102.5264,0.4798,4,2022,Q2
2022-04-20,GBP,GBP/INR,102.7426,0.2109,4,2022,Q2
2022-04-21,GBP,GBP/INR,102.907,0.16,4,2022,Q2
2022-04-22,GBP,GBP/INR,102.958,0.0496,4,2022,Q2
2022-04-23,GBP,GBP/INR,102.5312,-0.4146,4,2022,Q2
2022-04-24,GBP,GBP/INR,102.3824,-0.1451,4,2022,Q2
2022-04-25,GBP,GBP/INR,102.641,0.2525,4,2022,Q2
2022-04-26,GBP,GBP/INR,102.3173,-0.3154,4,2022,Q2
2022-04-27,GBP,GBP/INR,101.5401,-0.7595,4,2022,Q2
2022-04-28,GBP,GBP/INR,101.471,-0.0681,4,2022,Q2
2022-04-29,GBP,GBP/INR,101.4278,-0.0425,4,2022,Q2
2022-04-30,GBP,GBP/INR,101.4691,0.0407,4,2022,Q2
2022-05-01,GBP,GBP/INR,101.6908,0.2186,5,2022,Q2
2022-05-02,GBP,GBP/INR,101.8853,0.1913,5,2022,Q2
2022-05-03,GBP,GBP/INR,101.9644,0.0776,5,2022,Q2
2022-05-04,GBP,GBP/INR,102.3301,0.3587,5,2022,Q2
2022-05-05,GBP,GBP/INR,101.8638,-0.4557,5,2022,Q2
2022-05-06,GBP,GBP/INR,102.018,0.1514,5,2022,Q2
2022-05-07,GBP,GBP/INR,102.2098,0.188,5,2022,Q2
2022-05-08,GBP,GBP/INR,101.8297,-0.3719,5,2022,Q2
2022-05-09,GBP,GBP/INR,101.3706,-0.4509,5,2022,Q2
2022-05-10,GBP,GBP/INR,101.1437,-0.2238,5,2022,Q2
2022-05-11,GBP,GBP/INR,100.943,-0.1985,5,2022,Q2
2022-05-12,GBP,GBP/INR,101.1712,0.226,5,2022,Q2
2022-05-13,GBP,GBP/INR,100.9846,-0.1844,5,2022,Q2
2022-05-14,GBP,GBP/INR,100.7252,-0.2569,5,2022,Q2
2022-05-15,GBP,GBP/INR,100.5404,-0.1835,5,2022,Q2
2022-05-16,GBP,GBP/INR,100.8778,0.3356,5,2022,Q2
2022-05-17,GBP,GBP/INR,100.8817,0.0039,5,2022,Q2
2022-05-18,GBP,GBP/INR,100.8275,-0.0538,5,2022,Q2
2022-05-19,GBP,GBP/INR,100.7942,-0.033,5,2022,Q2
2022-05-20,GBP,GBP/INR,101.1849,0.3876,5,2022,Q2
2022-05-21,GBP,GBP/INR,100.9575,-0.2248,5,2022,Q2
2022-05-22,GBP,GBP/INR,101.3559,0.3947,5,2022,Q2
2022-05-23,GBP,GBP/INR,101.4199,0.0631,5,2022,Q2
2022-05-24,GBP,GBP/INR,101.3711,-0.0481,5,2022,Q2
2022-05-25,GBP,GBP/INR,102.1317,0.7503,5,2022,Q2
2022-05-26,GBP,GBP/INR,101.8082,-0.3167,5,2022,Q2
2022-05-27,GBP,GBP/INR,101.7002,-0.1061,5,2022,Q2
2022-05-28,GBP,GBP/INR,101.3242,-0.3697,5,2022,Q2
2022-05-29,GBP,GBP/INR,101.6137,0.2857,5,2022,Q2
2022-05-30,GBP,GBP/INR,102.1287,0.5068,5,2022,Q2
2022-05-31,GBP,GBP/INR,102.6403,0.501,5,2022,Q2
2022-06-01,GBP,GBP/INR,103.0172,0.3672,6,2022,Q2
2022-06-02,GBP,GBP/INR,102.9561,-0.0593,6,2022,Q2
2022-06-03,GBP,GBP/INR,102.8433,-0.1096,6,2022,Q2
2022-06-04,GBP,GBP/INR,102.3277,-0.5014,6,2022,Q2
2022-06-05,GBP,GBP/INR,102.9527,0.6108,6,2022,Q2
2022-06-06,GBP,GBP/INR,103.0975,0.1407,6,2022,Q2
2022-06-07,GBP,GBP/INR,102.9453,-0.1476,6,2022,Q2
2022-06-08,GBP,GBP/INR,103.3555,0.3984,6,2022,Q2
2022-06-09,GBP,GBP/INR,103.0539,-0.2918,6,2022,Q2
2022-06-10,GBP,GBP/INR,103.1796,0.122,6,2022,Q2
2022-06-11,GBP,GBP/INR,103.1262,-0.0518,6,2022,Q2
2022-06-12,GBP,GBP/INR,103.3237,0.1916,6,2022,Q2
2022-06-13,GBP,GBP/INR,103.304,-0.0191,6,2022,Q2
2022-06-14,GBP,GBP/INR,102.8544,-0.4353,6,2022,Q2
2022-06-15,GBP,GBP/INR,102.8777,0.0227,6,2022,Q2
2022-06-16,GBP,GBP/INR,103.2014,0.3147,6,2022,Q2
2022-06-17,GBP,GBP/INR,103.1924,-0.0088,6,2022,Q2
2022-06-18,GBP,GBP/INR,103.4323,0.2325,6,2022,Q2
2022-06-19,GBP,GBP/INR,103.1079,-0.3137,6,2022,Q2
2022-06-20,GBP,GBP/INR,103.0998,-0.0079,6,2022,Q2
2022-06-21,GBP,GBP/INR,102.9066,-0.1874,6,2022,Q2
2022-06-22,GBP,GBP/INR,103.1372,0.2241,6,2022,Q2
2022-06-23,GBP,GBP/INR,103.147,0.0094,6,2022,Q2
2022-06-24,GBP,GBP/INR,103.3605,0.207,6,2022,Q2
2022-06-25,GBP,GBP/INR,103.6978,0.3263,6,2022,Q2
2022-06-26,GBP,GBP/INR,103.9129,0.2075,6,2022,Q2
2022-06-27,GBP,GBP/INR,103.9981,0.0819,6,2022,Q2
2022-06-28,GBP,GBP/INR,103.6867,-0.2995,6,2022,Q2
2022-06-29,GBP,GBP/INR,103.6858,-0.0008,6,2022,Q2
2022-06-30,GBP,GBP/INR,103.52,-0.1599,6,2022,Q2
2022-07-01,GBP,GBP/INR,103.4131,-0.1032,7,2022,Q3
2022-07-02,GBP,GBP/INR,103.2969,-0.1124,7,2022,Q3
2022-07-03,GBP,GBP/INR,102.9932,-0.294,7,2022,Q3
2022-07-04,GBP,GBP/INR,102.3885,-0.5872,7,2022,Q3
2022-07-05,GBP,GBP/INR,102.1832,-0.2004,7,2022,Q3
2022-07-06,GBP,GBP/INR,102.2425,0.058,7,2022,Q3
2022-07-07,GBP,GBP/INR,101.829,-0.4045,7,2022,Q3
2022-07-08,GBP,GBP/INR,101.8338,0.0047,7,2022,Q3
2022-07-09,GBP,GBP/INR,102.4143,0.5701,7,2022,Q3
2022-07-10,GBP,GBP/INR,102.7286,0.3069,7,2022,Q3
2022-07-11,GBP,GBP/INR,103.2352,0.4931,7,2022,Q3
2022-07-12,GBP,GBP/INR,103.3563,0.1173,7,2022,Q3
2022-07-13,GBP,GBP/INR,103.7183,0.3503,7,2022,Q3
2022-07-14,GBP,GBP/INR,103.493,-0.2172,7,2022,Q3
2022-07-15,GBP,GBP/INR,103.293,-0.1933,7,2022,Q3
2022-07-16,GBP,GBP/INR,102.4442,-0.8217,7,2022,Q3
2022-07-17,GBP,GBP/INR,102.8087,0.3558,7,2022,Q3
2022-07-18,GBP,GBP/INR,103.2838,0.4621,7,2022,Q3
2022-07-19,GBP,GBP/INR,103.1124,-0.166,7,2022,Q3
2022-07-20,GBP,GBP/INR,103.0338,-0.0762,7,2022,Q3
2022-07-21,GBP,GBP/INR,102.8008,-0.2262,7,2022,Q3
2022-07-22,GBP,GBP/INR,102.9188,0.1148,7,2022,Q3
2022-07-23,GBP,GBP/INR,103.2662,0.3375,7,2022,Q3
2022-07-24,GBP,GBP/INR,102.7263,-0.5228,7,2022,Q3
2022-07-25,GBP,GBP/INR,102.8524,0.1228,7,2022,Q3
2022-07-26,GBP,GBP/INR,102.7671,-0.083,7,2022,Q3
2022-07-27,GBP,GBP/INR,102.802,0.034,7,2022,Q3
2022-07-28,GBP,GBP/INR,102.9436,0.1377,7,2022,Q3
2022-07-29,GBP,GBP/INR,102.8855,-0.0565,7,2022,Q3
2022-07-30,GBP,GBP/INR,102.8535,-0.0311,7,2022,Q3
2022-07-31,GBP,GBP/INR,102.7875,-0.0642,7,2022,Q3
2022-08-01,GBP,GBP/INR,103.0867,0.2911,8,2022,Q3
2022-08-02,GBP,GBP/INR,103.2162,0.1256,8,2022,Q3
2022-08-03,GBP,GBP/INR,103.2845,0.0662,8,2022,Q3
2022-08-04,GBP,GBP/INR,102.8907,-0.3813,8,2022,Q3
2022-08-05,GBP,GBP/INR,102.7738,-0.1136,8,2022,Q3
2022-08-06,GBP,GBP/INR,103.0509,0.2696,8,2022,Q3
